market,airlineAA,airlineDL,airlineUA,airlineAL,airlineLCC,airlineWN,marketdistance,fromcenterdistance,mindistance,changeincmarket,percapitaincmarket,marketsize,wrightamendmDAL,dallasmarket,marketpresenceAA,marketpresenceDL,marketpresenceUA,marketpresenceAL,marketpresenceLCC,marketpresenceWN,mindistancefromhubAA,mindistancefromhubDL,mindistancefromhubUA,mindistancefromhubAL,mindistancefromhubLCC,mindistancefromhubWN
MEMMSY,0,1,0,1,1,0,0.349000007,0.753512919,0.653292477,5.949999809,2.896573544,1.26340878,0,0,0.348970234,0.628489733,0.146052629,0.553260863,0.214187652,0.204347819,1.515708923,1.164552927,2.80809927,1.214622021,1.164552927,1.253415227
MEMOAK,1,0,0,1,0,0,1.797999978,1.88997066,0.112048075,2.449999809,3.875586033,2.254445314,0,0,0.405551553,0.399603456,0.367970437,0.381849319,0.131578952,0.328767121,0.047210932,0.047210932,0.014252625,0.010957202,0.008153726,0.010957202
MEMOKC,0,0,0,1,0,0,0.432000011,0.599566996,0.657358468,6.25,2.898795605,1.160623074,0,0,0.491578966,0.536315799,0.179385975,0.508333325,0.131578952,0.266666681,0.402711928,0.402711928,1.738572001,1.001114964,0.402711928,0.631603658
MEMOMA,1,0,0,1,0,0,0.537999988,0.550052345,0.547662914,4.550000191,3.112216711,0.971532762,0,0,0.510366797,0.374800622,0.349082947,0.63257575,0.131578952,0.212121218,0.683679521,0.88449496,0.683679521,0.82535392,0.010811618,0.010811618
MEMORD,1,0,1,1,0,0,0.490999997,0.539789498,0.155067578,3.399999857,3.247312069,3.345796347,0,0,0.47798419,0.511609912,0.356510162,0.54493463,0.131578952,0,0.000454097,0.356973112,0.000454097,0.719792545,0.009804844,0.009804844
MEMORF,0,1,0,1,0,0,0.782000005,1.032112598,0.228941053,5.5,2.87819314,1.38940239,0,0,0.33157897,0.596315742,0.086052626,0.428333342,0.131578952,0,0.542574108,0.081867971,0.542574108,0.021715559,0.012339639,0.207909942
MEMPBI,0,1,0,0,0,0,0.822000027,1.214058399,0.421313316,4.550000191,3.683269501,1.187347293,0,0,0.204749674,0.709242582,0.058247752,0.417682916,0.131578952,0.140243903,0.862883866,0.06628225,0.990348399,0.340667933,0.003810168,0.739907086
MEMPDX,1,0,0,1,0,0,1.853999972,1.896358371,0.657358468,4,3.106727123,1.550709844,0,0,0.39531523,0.567524552,0.38121748,0.567307711,0.131868139,0.17582418,0.101932928,0.101932928,0.002316307,0.144166753,0,0.008086072
MEMPHF,0,0,0,0,1,0,0.76700002,1.013747931,0.228941053,5.5,2.87819314,1.38940239,0,0,0.131578952,0.276315778,0.046052631,0.375,0.631578922,0,0.543616176,0.092842512,0.543616176,0.031397775,0.024318252,0.208056986
MEMPNS,0,1,0,0,0,0,0.354999989,0.766726553,0.218125761,5,2.704424858,0.713410258,0,0,0.131578952,0.694920421,0.046052631,0.375,0.131578952,0,1.909834743,0.698369443,2.62416172,1.69288516,0.698369443,1.735447168
MEMRDU,0,1,0,1,1,0,0.634000003,0.906438291,0.498946786,5.149999619,3.194852114,1.007329345,0,0,0.338100672,0.618707061,0.122139588,0.565217376,0.196796343,0.217391297,0.793123543,0.08258827,0.793123543,0.009029063,0,0.641396344
MEMRIC,0,1,0,1,0,0,0.726000011,0.965359867,0.523546576,5.349999905,3.083506107,1.16288662,0,0,0.28675136,0.621143341,0.097776771,0.521551728,0.131578952,0,0.558754146,0.116766475,0.558754146,0.05511231,0.061206322,0.247516468
MEMRSW,0,1,0,0,1,0,0.763000011,1.16348207,0.264955878,8.149999619,3.047253609,0.747376263,0,0,0.318325937,0.631737471,0.058100823,0.459337354,0.24001269,0,0.894625306,0.109808728,1.113806963,0.457373291,0.000165507,0.749673605
MEMSAN,1,1,0,1,0,0,1.567000031,1.707041264,0.657358468,4.949999809,3.186107159,1.864959121,0,0,0.441496313,0.557307482,0.273325354,0.532024801,0.131578952,0.19421488,0.019719614,0.019719614,0.098216042,0,0.019744074,0
MEMSAT,0,0,0,1,0,0,0.625,0.916733444,0.657358468,3.949999809,2.841655731,1.457447767,0,0,0.463354647,0.612764359,0.158202156,0.454439253,0.131578952,0.205607474,0.084365822,0.084365822,1.452287555,0.05399961,0.081765823,0.081765823
MEMSDF,0,0,0,1,0,0,0.319999993,0.505172849,0.657358468,4.550000191,3.006611824,1.194282651,0,0,0.314011395,0.634423852,0.120376959,0.516891897,0.131578952,0.229729727,1.429204583,0.516612053,1.429204583,1.643131971,1.040103555,1.346963525
MEMSEA,1,0,1,1,0,0,1.870000005,1.903598428,0.657358468,3.399999857,3.379749298,1.940385342,0,0,0.397451967,0.565998316,0.300020903,0.625,0.131578952,0.150793657,0.11607594,0.11607594,0.011266959,0.11978858,0,0.003694487
MEMSFO,1,0,1,1,0,0,1.807000041,1.899693251,0.112048075,2.449999809,3.875586033,2.254445314,0,0,0.417293251,0.545223355,0.373783737,0.585084021,0.131578952,0,0.046350375,0.046350375,0.014801785,0.009623221,0,0.009623221
MEMSJC,1,0,0,0,0,0,1.784000039,1.878843904,0.296376467,2.449999809,3.875586033,2.254445314,0,0,0.536984324,0.451991439,0.343349934,0.503378391,0.131578952,0.243243247,0.045272894,0.045272894,0.017267544,0.007126128,0.007115728,0.007126128
MEMSLC,1,1,0,1,0,0,1.261000037,1.330179691,0.657358468,5.449999809,2.942242622,1.094670892,0,0,0.38432622,0.682909191,0.304294407,0.479395598,0.131578952,0.219780222,0.123581432,0.123581432,0,0.317758024,0,0.037537348
MEMSMF,1,0,1,1,0,0,1.75999999,1.846144915,0.657358468,5.649999619,3.029825926,1.507301092,0,0,0.40184921,0.47901848,0.377133727,0.543918908,0.131578952,0.263513505,0.055452242,0.055452242,0.009126975,0.027389389,0.009126975,0.027389389
MEMSNA,1,0,0,0,0,0,1.592000008,1.721946001,0.30749619,5,3.096839666,3.907785177,0,0,0.492338449,0.421885401,0.33719188,0.476265818,0.131578952,0.056962024,0.025019506,0.025019506,0.07651861,0.00321117,0.025019506,0.00321117
MEMSRQ,0,0,0,0,0,0,0.68599999,1.08708024,0.363405675,5.899999619,3.339094639,0.858454347,0,0,0.131578952,0.745065808,0.046052631,0.395833343,0.131578952,0,1.003261566,0.131825089,1.248375058,0.543937862,0.014279825,0.853261173
MEMSTL,1,0,0,1,0,0,0.256000012,0.282770902,0.657358468,3.5,3.066094637,1.819080472,0,0,0.469185799,0.404520929,0.161437243,0.528846145,0.131578952,0.205128208,1.925320864,1.767855644,1.925320864,3.099055767,1.455891132,1.455891132
MEMTPA,0,1,0,1,1,0,0.656000018,1.054300904,0.102310307,4.649999619,2.956593275,1.724334359,0,0,0.336303353,0.642457485,0.156288847,0.548228383,0.222130135,0.157480314,1.069577813,0.125087827,1.292968988,0.554197371,0,0.926041365
MEMTRI,0,0,0,0,0,0,0.437000006,0.700493991,0.657358468,4.699999809,2.60297823,0.470642239,0,0,0.131578952,0.726315737,0.096052632,0.375,0.131578952,0,1.222921729,0.276027083,1.222921729,0.441939086,0.276027083,1.162884593
MEMTUS,0,0,0,0,0,0,1.223999977,1.388108134,0.657358468,4.75,2.730865717,1.023705363,0,0,0.435926765,0.457475185,0.183733791,0.4039855,0.131578952,0.130434781,0.014052646,0.014052646,0.232203469,0.119272172,0.014052646,0.119272172
MEMTYS,0,1,0,1,0,0,0.342000008,0.630129278,0.657358468,4.300000191,2.86070919,0.871948242,0,0,0.157219976,0.750674725,0.084514171,0.43910256,0.131578952,0,1.8242414,0.412101865,1.8242414,1.009096146,0.412101865,1.747058511
MFEMIA,1,0,0,1,0,0,1.116000056,1.95556426,0.211625397,6.75,2.320365906,1.739382625,0,0,0.549353302,0.318584085,0.11061947,0.632743359,0.088495575,0,0.423704952,0.405517787,1.183642983,0.145892516,0,0.1229399
MFEMSY,0,0,0,1,0,0,0.55400002,1.452284217,0.365641415,7.900000095,2.126234293,0.880791783,0,0,0.448160529,0.352173924,0.100000001,0.713043451,0.082608692,0.204347819,0.654760242,0.654760242,2.745518684,0.120716631,0.086588837,0.086588837
MFEORD,1,0,0,1,0,0,1.238000035,1.238560796,0.155067578,5.350000381,2.47697258,2.332538843,0,0,0.577174485,0.235294119,0.310457528,0.581699371,0.01633987,0,0.000361675,0.026560055,0.000361675,0.003330804,0.005850994,0.005850994
MFESAN,0,0,0,1,0,0,1.225999951,2.405812502,0.365641415,6.900000095,2.41576767,1.300165653,0,0,0.540686607,0.280991733,0.227272734,0.648760319,0.053719006,0.19421488,0.334955573,0.334955573,0.521960735,0.0336239,0.162360087,0.0336239
MFESAT,0,0,0,1,0,0,0.231999993,1.615504742,0.365641415,5.900000095,2.071316004,1.016067147,0,0,0.562544942,0.33644861,0.112149529,0.780373812,0.009345794,0.205607474,2.088290453,2.088290453,6.796799183,1.184153557,1.11910367,1.11910367
MFESFO,0,0,0,0,0,0,1.616000056,2.598464489,0.112048075,4.400000095,3.105246544,1.57169795,0,0,0.516483545,0.268907577,0.327731103,0.621848762,0.054621849,0,0.194003567,0.194003567,0.224484056,0,0,0
MFESTL,1,0,0,1,0,0,0.980000019,0.98154223,0.365641415,5.450000286,2.295755148,1.268181205,0,0,0.568376064,0.128205135,0.115384616,0.555555582,0.004273504,0.205128208,0.040477145,0.040477145,0.5266397,0.00476722,0.008155107,0.008155107
MFETPA,0,0,0,1,0,0,0.975000024,1.753072262,0.102310307,6.600000381,2.186253548,1.20212841,0,0,0.435493648,0.366141737,0.11023622,0.665354311,0.090551183,0.157480314,0.432202786,0.415107787,1.309140921,0.130141601,0,0.10667856
MFETUL,0,0,0,1,0,0,0.703999996,1.187706351,0.365641415,9.050000191,2.287755966,0.716558337,0,0,0.655011654,0.189393938,0.098484851,0.613636374,0,0.280303031,0.003698696,0.003698696,1.207703352,0.060843553,0.003698696,0.070605882
MIAMKE,1,1,1,1,0,0,1.258999944,1.441688776,0.211625397,4,3.292190552,2.775615215,0,0,0.540806293,0.491423607,0.283458978,0.502185106,0.154320985,0,0.005260367,0.005067518,0.005260367,0.034671459,0.000888815,0.003898008
MIAMOB,0,1,0,0,0,0,0.589999974,1.574305415,0.211625397,3.200000048,2.701185226,1.431549072,0,0,0.318584085,0.803878188,0.11061947,0.207964599,0.088495575,0,1.809570313,0.521818817,2.352838516,0.996548951,0,1.338019729
MIAMSY,1,1,0,1,0,0,0.674000025,1.59709096,0.211625397,5.550000191,3.008320332,2.591006994,0,0,0.535975397,0.670758009,0.210619479,0.34578684,0.171104267,0.204347819,1.324438453,0.513795376,2.021218777,0.879050076,0,0.862528026
MIAOAK,1,0,1,1,0,0,2.576999903,2.73354888,0.112048075,2.049999952,3.987332821,4.623431683,0,0,0.592556715,0.441871762,0.432537258,0.256031036,0.088495575,0.328767121,0,0,0.032481313,0,0,0
MIAOKC,1,0,0,1,0,0,1.22300005,1.443145037,0.211625397,5.850000381,3.010542154,2.380213499,0,0,0.678584099,0.578584075,0.243952811,0.252802372,0.088495575,0.266666681,0.058594048,0.058594048,0.545656502,0.110432014,0,0.122204058
MIAOMA,1,1,0,1,0,0,1.393000007,1.393630385,0.211625397,4.150000095,3.223963499,1.992425799,0,0,0.69737196,0.417068928,0.413649797,0.377044767,0.088495575,0.212121218,0.158000261,0.01642227,0.158000261,0.122310422,0,0.007263227
MIAORD,1,1,1,1,0,0,1.197000027,1.383367419,0.155067578,3,3.359059095,6.861581326,0,0,0.664989352,0.553878188,0.421077013,0.335415602,0.088495575,0,0.001251297,0.004019244,0.001251297,0.044991221,0.001251297,0.001354603
MIAORF,0,1,0,1,0,0,0.801999986,1.875690699,0.211625397,5.100000381,2.989939928,2.849395752,0,0,0.518584073,0.638584077,0.150619477,0.507964611,0.088495575,0,1.385994673,0.385149479,1.385994673,0.172592118,0.001611115,0.380061358
MIAPDX,1,1,1,1,0,0,2.700000048,2.73993659,0.211625397,3.599999905,3.218473911,3.180206299,0,0,0.582320333,0.609792888,0.44578433,0.311776727,0.131868139,0.17582418,0.011730595,0.011730595,0,0.031023491,0,0.010478697
MIAPHF,0,0,0,0,1,0,0.811999977,1.857325912,0.211625397,5.100000381,2.989939928,2.849395752,0,0,0.318584085,0.318584085,0.11061947,0.207964599,0.588495553,0,1.329099178,0.358472109,1.329099178,0.148422912,0.002333467,0.340890825
MIAPNS,0,1,0,0,0,0,0.529999971,1.610304594,0.211625397,4.600000381,2.816171408,1.463066459,0,0,0.318584085,0.737188697,0.11061947,0.452150643,0.088495575,0,2.248453617,0.637340069,2.761985302,1.151996851,0,1.71695447
MIAPVD,1,1,0,1,0,0,1.208999991,2.13041997,0.211625397,5.150000095,3.125589132,2.859050274,0,0,0.522809446,0.586189747,0.244422287,0.531908274,0.088495575,0.253521115,0.691367507,0.238771051,0.691367507,0.031006264,0.001152651,0.054078259
MIARDU,1,1,0,1,1,0,0.699999988,1.750016332,0.211625397,4.75,3.306598902,2.06583786,0,0,0.525105834,0.660975397,0.186706424,0.457964599,0.194401681,0.217391297,1.634450316,0.35890007,1.634450316,0.115945347,0.002550223,0.718384147
MIARIC,0,1,0,1,0,0,0.825999975,1.808937907,0.211625397,4.949999809,3.195252657,2.384855509,0,0,0.473756492,0.663411677,0.162343606,0.604516327,0.088495575,0,1.226307869,0.302229553,1.226307869,0.098606355,0.001366789,0.292882144
MIAROC,1,0,0,1,1,0,1.203999996,1.846986532,0.211625397,3.550000191,3.107849836,2.304937601,0,0,0.514662504,0.397015452,0.287090063,0.570709705,0.111920878,0,0.432468444,0.117120788,0.432468444,0.017214753,0.001217256,0.017262811
MIARSW,1,0,0,0,0,0,0.104999997,2.007060051,0.211625397,7.75,3.159000158,1.532724261,0,0,0.505331039,0.674005747,0.122667663,0.448928475,0.196929306,0,19.32655334,9.587173462,21.09627914,10.9372673,0,16.18002892
MIASAN,1,1,0,1,0,0,2.26699996,2.550619125,0.211625397,4.550000191,3.297853947,3.824670553,0,0,0.628501415,0.599575818,0.337892205,0.323667079,0.088495575,0.19421488,0.008641307,0.008641307,0.128355727,0,0,0
MIASAT,1,1,0,1,0,0,1.143000007,1.760311484,0.211625397,3.550000191,2.953402281,2.988943815,0,0,0.65035975,0.655032694,0.222768992,0.4131172,0.088495575,0.205607474,0.195466071,0.195466071,0.959715307,0.008159488,0,0.001754801
MIASDF,0,1,0,1,0,0,0.911000013,1.34875083,0.211625397,4.150000095,3.118358374,2.44924283,0,0,0.501016498,0.676692188,0.184943795,0.376883507,0.093637884,0.229729727,0.62966013,0.007357048,0.62966013,0.083687775,0.001540484,0.581540287
MIASEA,1,1,1,1,0,0,2.723999977,2.74717617,0.211625397,3,3.491495609,3.979355335,0,0,0.584457099,0.608266592,0.364587724,0.369469017,0.103174604,0.150793657,0.018998155,0.017551955,0.001522473,0.040070251,0,0.004482275
MIASFO,1,1,1,1,1,0,2.585000038,2.743271351,0.112048075,2.049999952,3.987332821,4.623431683,0,0,0.604298353,0.587491632,0.438350558,0.363426805,0.088495575,0,0,0,0.033201143,0,0,0
MIASJC,1,0,0,1,0,0,2.559000015,2.722421885,0.211625397,2.049999952,3.987332821,4.623431683,0,0,0.723989487,0.494259775,0.407916784,0.26112175,0.088495575,0.243243247,0,0,0.036296718,0,0,0
MIASLC,1,1,1,1,0,0,2.088000059,2.173757792,0.211625397,5.050000191,3.053989172,2.244958162,0,0,0.571331382,0.725177526,0.368861258,0.22386463,0.088495575,0.219780222,0.008393386,0.008393386,0.003805694,0.032217208,0,0.036924399
MIASMF,1,0,1,1,0,0,2.552000046,2.689723015,0.211625397,5.25,3.141572714,3.091182947,0,0,0.588854313,0.521286786,0.441700578,0.288387954,0.088495575,0.263513505,0,0,0.023958309,0.005624131,0,0.005624131
MIASNA,1,1,0,1,0,0,2.309999943,2.565523863,0.211625397,4.600000381,3.208586216,8.014112473,0,0,0.679343581,0.464153707,0.40175873,0.271255732,0.088495575,0.056962024,0.004554121,0.004554121,0.104283772,0,0,0
MIASRQ,0,0,0,0,0,0,0.178000003,1.930658221,0.211625397,5.5,3.450841427,1.760524035,0,0,0.318584085,0.787334085,0.11061947,0.447547913,0.088495575,0,10.58947468,4.85000658,11.63854027,5.744824409,0.002264902,8.77662468
MIASTL,1,1,0,1,0,0,1.067999959,1.126348853,0.211625397,3.099999905,3.177841187,3.730582476,0,0,0.656190932,0.446789205,0.226004094,0.33616972,0.088495575,0.205128208,0.363442868,0.010260193,0.363442868,0.147555575,0.000770026,0.342492491
MIASYR,1,1,0,1,0,0,1.217000008,1.920541286,0.211625397,2.650000095,2.963243246,1.824561834,0,0,0.474834085,0.516500771,0.17311947,0.572547913,0.088495575,0,0.481889069,0.141311482,0.481889069,0.020934306,0.001413087,0.003052059
MIATOL,1,1,0,1,1,0,1.106999993,1.519909263,0.211625397,2.450000048,2.994725704,1.837358117,0,0,0.510891795,0.587814867,0.11061947,0.40027231,0.357726365,0,0.275072157,0.021868009,0.275072157,0.010216083,0.001798635,0.226436794
MIATPA,1,0,0,0,0,0,0.203999996,1.897878885,0.102310307,4.25,3.068339825,3.53627634,0,0,0.523308516,0.684725821,0.220855683,0.428437054,0.17904675,0.157480314,9.031039238,3.916307449,9.840501785,4.691131592,0.002729079,7.492084503
MIATRI,0,1,0,0,0,0,0.746999979,1.544072032,0.211625397,4.300000191,2.714725018,0.965196252,0,0,0.318584085,0.768584073,0.160619467,0.207964599,0.088495575,0,1.247244477,0.101061553,1.247244477,0.032884467,0.001489274,0.755571425
MIATUL,1,0,0,1,0,0,1.167999983,1.332513094,0.211625397,6.699999809,3.169842482,2.107884645,0,0,0.742826521,0.507978022,0.209104329,0.246379733,0.088495575,0.280303031,0.1614196,0.08552593,0.526597321,0.192154557,0,0.204691947
MIATUS,1,0,0,1,0,0,1.899999976,2.231686115,0.211625397,4.350000381,2.842612267,2.09942174,0,0,0.622931898,0.499743521,0.248300627,0.36751315,0.088495575,0.130434781,0.015731266,0.015731266,0.234365746,0,0,0
MIATYS,0,1,0,0,0,0,0.723999977,1.473707318,0.211625397,3.900000095,2.972455978,1.788197279,0,0,0.344225109,0.79294306,0.149081007,0.259246647,0.088495575,0,1.311001897,0.032883953,1.311001897,0.144403622,0.002312255,0.948400199
MKEMSY,1,1,0,1,1,0,0.902999997,0.938408792,0.653292477,5.149999619,3.098058701,1.405521274,0,0,0.439613521,0.525013447,0.272839516,0.560976923,0.163016632,0.204347819,0.002135825,0.12791793,0.002135825,0.288927466,0.001225299,0.00427922
MKEOKC,1,0,0,0,0,0,0.736000001,0.784462869,0.671249986,5.449999809,3.100280762,1.291173816,0,0,0.582222223,0.432839513,0.306172848,0.516049385,0.154320985,0.266666681,0.031202648,0.397270024,0.031202648,0.346721321,0,0.015698226
MKEOMA,0,0,0,0,1,0,0.425999999,0.734948218,0.547662914,3.75,3.313701868,1.080814004,0,0,0.601010084,0.271324366,0.475869834,0.64029181,0.222502798,0.212121218,0.130801857,1.181528926,0.130801857,0.357164711,0,0.179935291
MKEORD,1,0,1,0,0,0,0.067000002,0.724685371,0.155067578,2.599999905,3.448797226,3.722142696,0,0,0.568627477,0.408133626,0.48329705,0.55265069,0.154320985,0,0.001865672,7.682788372,0.001865672,6.031706333,0.001865672,0.437306762
MKEORF,0,0,1,1,0,0,0.748000026,1.217008591,0.228941053,4.699999809,3.079678535,1.54568696,0,0,0.422222227,0.492839515,0.212839514,0.441975325,0.154320985,0,0.045715168,0.071594648,0.045715168,0.015450544,0,0.046808336
MKEPBI,0,1,0,1,0,0,1.205000043,1.398954272,0.421313316,3.75,3.884754658,1.320904016,0,0,0.29539296,0.605766356,0.185034633,0.425398976,0.154320985,0.140243903,0.005782891,0.005168487,0.005782891,0.030852688,0.000608123,0.004319061
MKEPDX,1,0,1,1,0,0,1.718000054,2.081254482,0.671249986,3.199999809,3.308212519,1.725139022,0,0,0.485958517,0.464048326,0.508004367,0.57502377,0.154320985,0.17582418,0.047889717,0.330711365,0.047889717,0,0,0.062868983
MKEPNS,0,1,0,0,0,0,0.861000001,0.951622427,0.218125761,4.199999809,2.905910015,0.793657064,0,0,0.222222224,0.591444135,0.172839507,0.386161357,0.154320985,0,0.0017182,0.076141112,0.0017182,0.248738319,0.001585284,0.001682543
MKEPVD,0,0,1,1,0,0,0.846000016,1.471737862,0.422890365,4.75,3.21532774,1.550924301,0,0,0.42644757,0.440445125,0.306642324,0.516518891,0.154320985,0.253521115,0.079775907,0.226133958,0.079775907,0.003637363,0,0.087908514
MKERDU,1,0,0,1,1,0,0.68900001,1.091334224,0.498946786,4.349999905,3.396337032,1.120637178,0,0,0.428743958,0.515230834,0.248926461,0.572933435,0.165190548,0.217391297,0.034459174,0.02667192,0.034459174,0.071437709,0,0.033389155
MKERIC,0,0,0,1,0,0,0.672999978,1.15025568,0.523546576,4.550000191,3.284991026,1.293691993,0,0,0.377394617,0.517667115,0.224563643,0.538527012,0.154320985,0,0.051348433,0.084072709,0.051348433,0.022761125,0,0.05261847
MKEROC,0,0,0,1,0,0,0.518000007,1.188304424,0.551975608,3.150000095,3.197588205,1.250339508,0,0,0.418300658,0.25127089,0.3493101,0.504720449,0.154320985,0,0.145403892,0.500820816,0.145403892,0.026128113,0,0.162578568
MKERSW,1,1,0,1,1,0,1.182999969,1.348377943,0.264955878,7.350000381,3.248738766,0.831443608,0,0,0.408969223,0.528261185,0.184887707,0.467053413,0.160345078,0,0.004849277,0.001926193,0.004849277,0.058431335,0.001472996,0.00352776
MKESAN,1,1,1,1,1,0,1.738000035,1.891937137,0.671249986,4.149999619,3.387592554,2.074736118,0,0,0.532139599,0.453831255,0.400112242,0.53974086,0.158453211,0.19421488,0.027378868,0.16243948,0.003493683,0.012753327,0,0.012753327
MKESAT,1,0,0,1,1,0,1.095000029,1.101629376,0.658642828,3.150000095,3.043140888,1.621386409,0,0,0.553997934,0.509288132,0.284989029,0.462155312,0.163666785,0.205607474,0.004701212,0.004701212,0.012403458,0.073172182,0.000467992,0.019804599
MKESDF,0,0,0,1,0,0,0.34799999,0.690068722,0.671249986,3.75,3.208096981,1.32861948,0,0,0.404654652,0.530947626,0.247163832,0.524607956,0.154320985,0.229729727,0.015079016,0.151692182,0.015079016,0.559844613,0.000704974,0.010096846
MKESEA,1,0,1,1,1,0,1.694000006,2.088494062,0.671249986,2.599999905,3.581234455,2.158646584,0,0,0.488095224,0.46252203,0.426807761,0.63271606,0.154320985,0.150793657,0.05176999,0.34334287,0.05176999,0,0,0.067378707
MKESFO,1,1,1,1,1,0,1.845000029,2.084589005,0.112048075,1.649999976,4.07707119,2.508033037,0,0,0.507936537,0.441747069,0.500570595,0.592800081,0.158522666,0,0.033749498,0.253753006,0.006457685,0.019315956,0,0.045431856
MKESJC,1,0,1,1,0,0,1.828999996,2.063739777,0.296376467,1.649999976,4.07707119,2.508033037,0,0,0.627627611,0.348515183,0.470136821,0.511094451,0.154320985,0.243243247,0.033669114,0.250511765,0.004905905,0.020994091,0,0.041203503
MKESLC,1,1,1,1,0,0,1.246000051,1.515075564,0.671249986,4.649999619,3.143727779,1.217803121,0,0,0.474969506,0.579432905,0.431081295,0.487111658,0.154320985,0.219780222,0.053115182,0.414317995,0.02892126,0.030796107,0,0.071286514
MKESMF,0,0,1,1,0,0,1.777999997,2.031040668,0.671249986,4.849999905,3.231311083,1.676847339,0,0,0.492492497,0.375542223,0.503920615,0.551634967,0.154320985,0.263513505,0.036358554,0.282348216,0.011940921,0.017616367,0,0.049047139
